game,move,white,black,san,uci,depth,score_cp,nodes,time_ms,link,cpl,is_white
6,83,ArturBK,rasim1975,h4,h3h4,18,-766,957571,506,https://lichess.org/be5tjpBg,0,True
6,84,ArturBK,rasim1975,Ke7,d7e7,18,-829,1862807,903,https://lichess.org/be5tjpBg,0,False
6,85,ArturBK,rasim1975,Kg5,g4g5,18,-941,1891144,718,https://lichess.org/be5tjpBg,112,True
6,86,ArturBK,rasim1975,Rg2+,h2g2,18,-5357,2841918,982,https://lichess.org/be5tjpBg,0,False
6,87,ArturBK,rasim1975,Kf4,g5f4,18,-805,795166,409,https://lichess.org/be5tjpBg,0,True
6,88,ArturBK,rasim1975,Kf6,e7f6,18,-5313,2832486,810,https://lichess.org/be5tjpBg,0,False
6,89,ArturBK,rasim1975,h5,h4h5,18,-1050,1332733,502,https://lichess.org/be5tjpBg,0,True
6,90,ArturBK,rasim1975,Rh2,g2h2,18,-880,1339997,589,https://lichess.org/be5tjpBg,120,False
6,91,ArturBK,rasim1975,Kg4,f4g4,18,-1015,218429,103,https://lichess.org/be5tjpBg,120,True
6,92,ArturBK,rasim1975,Rg2+,h2g2,18,-5313,2216891,854,https://lichess.org/be5tjpBg,0,False
6,93,ArturBK,rasim1975,Kf3,g4f3,18,-908,787143,319,https://lichess.org/be5tjpBg,0,True
6,94,ArturBK,rasim1975,Rg5,g2g5,18,-5515,797872,341,https://lichess.org/be5tjpBg,0,False
6,95,ArturBK,rasim1975,h6,h5h6,18,-1223,719901,266,https://lichess.org/be5tjpBg,0,True
6,96,ArturBK,rasim1975,Rxf5+,g5f5,18,-5632,1393092,456,https://lichess.org/be5tjpBg,0,False
6,97,ArturBK,rasim1975,Ke4,f3e4,18,-5533,145097,50,https://lichess.org/be5tjpBg,0,True
6,98,ArturBK,rasim1975,Rh5,f5h5,18,-5687,1654553,553,https://lichess.org/be5tjpBg,0,False
6,99,ArturBK,rasim1975,h7,h6h7,18,-5596,236298,69,https://lichess.org/be5tjpBg,0,True
6,100,ArturBK,rasim1975,Rxh7,h5h7,18,-5321,633004,249,https://lichess.org/be5tjpBg,0,False
6,101,ArturBK,rasim1975,Kd5,e4d5,18,-1130,428911,159,https://lichess.org/be5tjpBg,0,True
6,102,ArturBK,rasim1975,Rc7,h7c7,18,-5321,1978830,914,https://lichess.org/be5tjpBg,0,False
6,103,ArturBK,rasim1975,Kd6,d5d6,18,-816,225412,109,https://lichess.org/be5tjpBg,0,True
6,104,ArturBK,rasim1975,Rb7,c7b7,18,-5321,1234404,541,https://lichess.org/be5tjpBg,0,False
6,105,ArturBK,rasim1975,Kxc5,d6c5,18,-707,496478,257,https://lichess.org/be5tjpBg,0,True
6,106,ArturBK,rasim1975,Ke7,f6e7,18,-5321,609654,273,https://lichess.org/be5tjpBg,0,False
6,107,ArturBK,rasim1975,a5,a4a5,18,-999,312612,144,https://lichess.org/be5tjpBg,0,True
6,108,ArturBK,rasim1975,Kd7,e7d7,18,-5426,443284,213,https://lichess.org/be5tjpBg,0,False
6,109,ArturBK,rasim1975,a6,a5a6,18,-5545,209385,85,https://lichess.org/be5tjpBg,0,True
6,110,ArturBK,rasim1975,Rb6,b7b6,18,-5522,77390,42,https://lichess.org/be5tjpBg,0,False
6,111,ArturBK,rasim1975,Kd5,c5d5,18,-5511,139377,57,https://lichess.org/be5tjpBg,0,True
6,112,ArturBK,rasim1975,Rxa6,b6a6,18,-6012,379467,113,https://lichess.org/be5tjpBg,0,False
6,113,ArturBK,rasim1975,c5,c4c5,18,-6014,185751,61,https://lichess.org/be5tjpBg,0,True
6,114,ArturBK,rasim1975,Rc6,a6c6,18,-6362,605624,179,https://lichess.org/be5tjpBg,0,False
6,115,ArturBK,rasim1975,Kc4,d5c4,18,-5611,117096,37,https://lichess.org/be5tjpBg,0,True
6,116,ArturBK,rasim1975,Ke6,d7e6,18,-5545,95332,36,https://lichess.org/be5tjpBg,0,False
6,117,ArturBK,rasim1975,Kb5,c4b5,18,-6629,56481,26,https://lichess.org/be5tjpBg,0,True
6,118,ArturBK,rasim1975,Kd5,e6d5,18,-6014,67964,23,https://lichess.org/be5tjpBg,0,False
6,119,ArturBK,rasim1975,Kb4,b5b4,18,-6643,90950,33,https://lichess.org/be5tjpBg,0,True
7,1,wpthdejong,ArturBK,d4,d2d4,18,29,311866,392,https://lichess.org/ZLYjne9o,0,True
7,2,wpthdejong,ArturBK,c6,c7c6,18,33,480151,596,https://lichess.org/ZLYjne9o,4,False
7,3,wpthdejong,ArturBK,Bf4,c1f4,18,22,910661,1178,https://lichess.org/ZLYjne9o,11,True
7,4,wpthdejong,ArturBK,d5,d7d5,18,61,326998,397,https://lichess.org/ZLYjne9o,39,False
7,5,wpthdejong,ArturBK,e3,e2e3,18,59,973967,1244,https://lichess.org/ZLYjne9o,2,True
7,6,wpthdejong,ArturBK,Bf5,c8f5,18,44,1080505,1375,https://lichess.org/ZLYjne9o,0,False
7,7,wpthdejong,ArturBK,Bd3,f1d3,18,31,168065,202,https://lichess.org/ZLYjne9o,13,True
7,8,wpthdejong,ArturBK,Bg6,f5g6,18,50,837100,1117,https://lichess.org/ZLYjne9o,19,False
7,9,wpthdejong,ArturBK,Nf3,g1f3,18,45,684524,903,https://lichess.org/ZLYjne9o,5,True
7,10,wpthdejong,ArturBK,e6,e7e6,18,58,812920,1063,https://lichess.org/ZLYjne9o,13,False
7,11,wpthdejong,ArturBK,O-O,e1g1,18,54,708822,937,https://lichess.org/ZLYjne9o,4,True
7,12,wpthdejong,ArturBK,Bd6,f8d6,18,48,1132366,1460,https://lichess.org/ZLYjne9o,0,False
7,13,wpthdejong,ArturBK,Qe2,d1e2,18,5,1166193,1391,https://lichess.org/ZLYjne9o,43,True
7,14,wpthdejong,ArturBK,Nf6,g8f6,18,38,793539,1020,https://lichess.org/ZLYjne9o,33,False
7,15,wpthdejong,ArturBK,Nbd2,b1d2,18,-2,929256,1171,https://lichess.org/ZLYjne9o,40,True
7,16,wpthdejong,ArturBK,Qc7,d8c7,18,53,512612,597,https://lichess.org/ZLYjne9o,55,False
7,17,wpthdejong,ArturBK,Bxd6,f4d6,18,45,683756,855,https://lichess.org/ZLYjne9o,8,True
7,18,wpthdejong,ArturBK,Qxd6,c7d6,18,55,1759131,2190,https://lichess.org/ZLYjne9o,10,False
7,19,wpthdejong,ArturBK,Ne5,f3e5,18,25,1338916,1714,https://lichess.org/ZLYjne9o,30,True
7,20,wpthdejong,ArturBK,Nbd7,b8d7,18,38,1445792,1826,https://lichess.org/ZLYjne9o,13,False
7,21,wpthdejong,ArturBK,Ndf3,d2f3,18,0,622928,762,https://lichess.org/ZLYjne9o,38,True
7,22,wpthdejong,ArturBK,Bh5,g6h5,18,26,914997,1087,https://lichess.org/ZLYjne9o,26,False
7,23,wpthdejong,ArturBK,h3,h2h3,18,-288,520496,607,https://lichess.org/ZLYjne9o,314,True
7,24,wpthdejong,ArturBK,Bxf3,h5f3,18,27,704636,819,https://lichess.org/ZLYjne9o,315,False
7,25,wpthdejong,ArturBK,Nxf3,e5f3,18,26,662032,758,https://lichess.org/ZLYjne9o,1,True
7,26,wpthdejong,ArturBK,O-O,e8g8,18,37,719081,830,https://lichess.org/ZLYjne9o,11,False
7,27,wpthdejong,ArturBK,Rfe1,f1e1,18,3,314048,339,https://lichess.org/ZLYjne9o,34,True
7,28,wpthdejong,ArturBK,c5,c6c5,18,0,2050641,2545,https://lichess.org/ZLYjne9o,0,False
7,29,wpthdejong,ArturBK,c3,c2c3,18,13,1469439,1836,https://lichess.org/ZLYjne9o,0,True
7,30,wpthdejong,ArturBK,cxd4,c5d4,18,69,463963,555,https://lichess.org/ZLYjne9o,56,False
7,31,wpthdejong,ArturBK,exd4,e3d4,18,77,1351455,1707,https://lichess.org/ZLYjne9o,0,True
7,32,wpthdejong,ArturBK,a6,a7a6,18,61,2246983,2848,https://lichess.org/ZLYjne9o,0,False
7,33,wpthdejong,ArturBK,Ne5,f3e5,18,47,2045712,2552,https://lichess.org/ZLYjne9o,14,True
7,34,wpthdejong,ArturBK,Rac8,a8c8,18,85,2280001,2908,https://lichess.org/ZLYjne9o,38,False
7,35,wpthdejong,ArturBK,g4,g2g4,18,100,1325658,1578,https://lichess.org/ZLYjne9o,0,True
7,36,wpthdejong,ArturBK,Ne4,f6e4,18,166,810490,878,https://lichess.org/ZLYjne9o,66,False
7,37,wpthdejong,ArturBK,Bxe4,d3e4,18,163,810101,893,https://lichess.org/ZLYjne9o,3,True
7,38,wpthdejong,ArturBK,dxe4,d5e4,18,173,1629309,1783,https://lichess.org/ZLYjne9o,10,False
7,39,wpthdejong,ArturBK,Qxe4,e2e4,18,140,1017818,1169,https://lichess.org/ZLYjne9o,33,True
7,40,wpthdejong,ArturBK,Nxe5,d7e5,18,156,848898,969,https://lichess.org/ZLYjne9o,16,False
7,41,wpthdejong,ArturBK,Qxe5,e4e5,18,154,890255,959,https://lichess.org/ZLYjne9o,2,True
7,42,wpthdejong,ArturBK,Qe7,d6e7,18,210,866629,909,https://lichess.org/ZLYjne9o,56,False
7,43,wpthdejong,ArturBK,d5,d4d5,18,202,744228,797,https://lichess.org/ZLYjne9o,8,True
7,44,wpthdejong,ArturBK,Rc5,c8c5,18,204,1083588,1136,https://lichess.org/ZLYjne9o,2,False
7,45,wpthdejong,ArturBK,Rad1,a1d1,18,189,631829,613,https://lichess.org/ZLYjne9o,15,True
7,46,wpthdejong,ArturBK,Qh4,e7h4,18,187,1029507,1077,https://lichess.org/ZLYjne9o,0,False
7,47,wpthdejong,ArturBK,Kg2,g1g2,18,202,931824,957,https://lichess.org/ZLYjne9o,0,True
7,48,wpthdejong,ArturBK,h6,h7h6,18,256,1028673,1020,https://lichess.org/ZLYjne9o,54,False
7,49,wpthdejong,ArturBK,Qd6,e5d6,18,241,986679,1041,https://lichess.org/ZLYjne9o,15,True
7,50,wpthdejong,ArturBK,Rfc8,f8c8,18,802,594501,540,https://lichess.org/ZLYjne9o,561,False
7,51,wpthdejong,ArturBK,dxe6,d5e6,18,804,1260944,1143,https://lichess.org/ZLYjne9o,0,True
7,52,wpthdejong,ArturBK,fxe6,f7e6,18,787,1725837,1594,https://lichess.org/ZLYjne9o,0,False
7,53,wpthdejong,ArturBK,Qxe6+,d6e6,18,782,932276,866,https://lichess.org/ZLYjne9o,5,True
7,54,wpthdejong,ArturBK,Kh8,g8h8,18,784,1664414,1636,https://lichess.org/ZLYjne9o,2,False
7,55,wpthdejong,ArturBK,Rd7,d1d7,18,710,756326,670,https://lichess.org/ZLYjne9o,74,True
7,56,wpthdejong,ArturBK,Rf8,c8f8,18,745,917304,754,https://lichess.org/ZLYjne9o,35,False
7,57,wpthdejong,ArturBK,Re2,e1e2,18,643,439901,418,https://lichess.org/ZLYjne9o,102,True
7,58,wpthdejong,ArturBK,h5,h6h5,18,802,1458842,1354,https://lichess.org/ZLYjne9o,159,False
7,59,wpthdejong,ArturBK,Qe7,e6e7,18,799,814584,702,https://lichess.org/ZLYjne9o,3,True
7,60,wpthdejong,ArturBK,Rg8,f8g8,18,9989,169548,58,https://lichess.org/ZLYjne9o,201,False
7,61,wpthdejong,ArturBK,Qxh4,e7h4,18,9994,240897,88,https://lichess.org/ZLYjne9o,0,True
8,1,ArturBK,PresidentFox,e4,e2e4,18,44,935829,1193,https://lichess.org/xqAiGjUj,0,True
8,2,ArturBK,PresidentFox,Nf6,g8f6,18,99,525923,615,https://lichess.org/xqAiGjUj,55,False
8,3,ArturBK,PresidentFox,Nc3,b1c3,18,12,582337,743,https://lichess.org/xqAiGjUj,87,True
8,4,ArturBK,PresidentFox,d5,d7d5,18,33,1235903,1556,https://lichess.org/xqAiGjUj,21,False
8,5,ArturBK,PresidentFox,exd5,e4d5,18,19,417372,512,https://lichess.org/xqAiGjUj,14,True
8,6,ArturBK,PresidentFox,Nxd5,f6d5,18,29,710998,932,https://lichess.org/xqAiGjUj,10,False
8,7,ArturBK,PresidentFox,d4,d2d4,18,-7,627527,750,https://lichess.org/xqAiGjUj,36,True
8,8,ArturBK,PresidentFox,Nxc3,d5c3,18,-4,1193795,1415,https://lichess.org/xqAiGjUj,3,False
8,9,ArturBK,PresidentFox,bxc3,b2c3,18,-16,1093860,1365,https://lichess.org/xqAiGjUj,12,True
8,10,ArturBK,PresidentFox,e5,e7e5,18,18,1661073,2116,https://lichess.org/xqAiGjUj,34,False
8,11,ArturBK,PresidentFox,f4,f2f4,18,-132,1633710,2096,https://lichess.org/xqAiGjUj,150,True
8,12,ArturBK,PresidentFox,exd4,e5d4,18,-121,1371601,1727,https://lichess.org/xqAiGjUj,11,False
8,13,ArturBK,PresidentFox,cxd4,c3d4,18,-137,1926369,2344,https://lichess.org/xqAiGjUj,16,True
8,14,ArturBK,PresidentFox,Bd6,f8d6,18,-58,790000,950,https://lichess.org/xqAiGjUj,79,False
8,15,ArturBK,PresidentFox,Nf3,g1f3,18,-84,1344964,1603,https://lichess.org/xqAiGjUj,26,True
8,16,ArturBK,PresidentFox,O-O,e8g8,18,-68,1300005,1601,https://lichess.org/xqAiGjUj,16,False
8,17,ArturBK,PresidentFox,Be2,f1e2,18,-94,1488197,1778,https://lichess.org/xqAiGjUj,26,True
8,18,ArturBK,PresidentFox,Qf6,d8f6,18,-39,1302763,1592,https://lichess.org/xqAiGjUj,55,False
8,19,ArturBK,PresidentFox,O-O,e1g1,18,-62,794066,924,https://lichess.org/xqAiGjUj,23,True
8,20,ArturBK,PresidentFox,Nc6,b8c6,18,33,1527371,1885,https://lichess.org/xqAiGjUj,95,False
8,21,ArturBK,PresidentFox,Ne5,f3e5,18,0,2332226,2780,https://lichess.org/xqAiGjUj,33,True
8,22,ArturBK,PresidentFox,Bxe5,d6e5,18,245,1111343,1288,https://lichess.org/xqAiGjUj,245,False
8,23,ArturBK,PresidentFox,fxe5,f4e5,18,229,1034084,1192,https://lichess.org/xqAiGjUj,16,True
8,24,ArturBK,PresidentFox,Qd8,f6d8,18,254,1647350,1929,https://lichess.org/xqAiGjUj,25,False
8,25,ArturBK,PresidentFox,c3,c2c3,18,242,1926744,2326,https://lichess.org/xqAiGjUj,12,True
8,26,ArturBK,PresidentFox,Be6,c8e6,18,239,1885351,2202,https://lichess.org/xqAiGjUj,0,False
8,27,ArturBK,PresidentFox,Bh5,e2h5,18,161,1848008,2220,https://lichess.org/xqAiGjUj,78,True
8,28,ArturBK,PresidentFox,Qh4,d8h4,18,296,2245048,2631,https://lichess.org/xqAiGjUj,135,False
8,29,ArturBK,PresidentFox,Qf3,d1f3,18,-137,380333,415,https://lichess.org/xqAiGjUj,433,True
8,30,ArturBK,PresidentFox,Rad8,a8d8,18,169,1238814,1408,https://lichess.org/xqAiGjUj,306,False
8,31,ArturBK,PresidentFox,Ba3,c1a3,18,-98,271154,296,https://lichess.org/xqAiGjUj,267,True
8,32,ArturBK,PresidentFox,Bd5,e6d5,18,259,1435254,1671,https://lichess.org/xqAiGjUj,357,False
8,33,ArturBK,PresidentFox,Qe2,f3e2,18,256,1372380,1525,https://lichess.org/xqAiGjUj,3,True
8,34,ArturBK,PresidentFox,Rfe8,f8e8,18,284,1909563,2159,https://lichess.org/xqAiGjUj,28,False
8,35,ArturBK,PresidentFox,g3,g2g3,18,169,1501890,1695,https://lichess.org/xqAiGjUj,115,True
8,36,ArturBK,PresidentFox,Qg5,h4g5,18,177,1042312,1135,https://lichess.org/xqAiGjUj,8,False
8,37,ArturBK,PresidentFox,Bf3,h5f3,18,0,822240,938,https://lichess.org/xqAiGjUj,177,True
8,38,ArturBK,PresidentFox,Bxf3,d5f3,18,0,660882,729,https://lichess.org/xqAiGjUj,0,False
8,39,ArturBK,PresidentFox,Qxf3,e2f3,18,5,1717768,1967,https://lichess.org/xqAiGjUj,0,True
8,40,ArturBK,PresidentFox,Qg6,g5g6,18,10,1156467,1345,https://lichess.org/xqAiGjUj,5,False
8,41,ArturBK,PresidentFox,Rab1,a1b1,18,0,618970,677,https://lichess.org/xqAiGjUj,10,True
8,42,ArturBK,PresidentFox,b6,b7b6,18,-11,1105046,1270,https://lichess.org/xqAiGjUj,0,False
8,43,ArturBK,PresidentFox,Rbe1,b1e1,18,-28,929845,1054,https://lichess.org/xqAiGjUj,17,True
8,44,ArturBK,PresidentFox,Na5,c6a5,18,39,1584650,1758,https://lichess.org/xqAiGjUj,67,False
8,45,ArturBK,PresidentFox,Re2,e1e2,18,-91,2013709,2293,https://lichess.org/xqAiGjUj,130,True
8,46,ArturBK,PresidentFox,Nc4,a5c4,18,-7,571279,641,https://lichess.org/xqAiGjUj,84,False
8,47,ArturBK,PresidentFox,Bc1,a3c1,18,0,1198498,1367,https://lichess.org/xqAiGjUj,0,True
8,48,ArturBK,PresidentFox,a5,a7a5,18,155,559772,611,https://lichess.org/xqAiGjUj,155,False
8,49,ArturBK,PresidentFox,Ref2,e2f2,18,-45,461518,522,https://lichess.org/xqAiGjUj,200,True
8,50,ArturBK,PresidentFox,Rf8,e8f8,18,32,1861415,2074,https://lichess.org/xqAiGjUj,77,False
8,51,ArturBK,PresidentFox,h4,h2h4,18,77,685208,745,https://lichess.org/xqAiGjUj,0,True
8,52,ArturBK,PresidentFox,h5,h7h5,18,181,1421465,1602,https://lichess.org/xqAiGjUj,104,False
8,53,ArturBK,PresidentFox,Rg2,f2g2,18,87,618238,692,https://lichess.org/xqAiGjUj,94,True
8,54,ArturBK,PresidentFox,Rde8,d8e8,18,432,580568,577,https://lichess.org/xqAiGjUj,345,False
8,55,ArturBK,PresidentFox,g4,g3g4,18,436,892784,915,https://lichess.org/xqAiGjUj,0,True
8,56,ArturBK,PresidentFox,hxg4,h5g4,18,457,861967,873,https://lichess.org/xqAiGjUj,21,False
8,57,ArturBK,PresidentFox,Rxg4,g2g4,18,561,4219756,4024,https://lichess.org/xqAiGjUj,0,True
8,58,ArturBK,PresidentFox,Qe6,g6e6,18,685,1113248,878,https://lichess.org/xqAiGjUj,124,False
8,59,ArturBK,PresidentFox,h5,h4h5,18,435,759221,815,https://lichess.org/xqAiGjUj,250,True
8,60,ArturBK,PresidentFox,g6,g7g6,18,823,1776361,1312,https://lichess.org/xqAiGjUj,388,False
8,61,ArturBK,PresidentFox,Qg3,f3g3,18,544,733639,598,https://lichess.org/xqAiGjUj,279,True
8,62,ArturBK,PresidentFox,b5,b6b5,18,1023,4457203,2263,https://lichess.org/xqAiGjUj,456,False
8,63,ArturBK,PresidentFox,hxg6,h5g6,18,828,2058020,1448,https://lichess.org/xqAiGjUj,172,True
9,1,ArturBK,homoliak,e4,e2e4,18,25,959325,1209,https://lichess.org/rnqWQ25o,0,True
9,2,ArturBK,homoliak,e5,e7e5,18,29,652336,839,https://lichess.org/rnqWQ25o,4,False
9,3,ArturBK,homoliak,f4,f2f4,18,-73,1761613,2225,https://lichess.org/rnqWQ25o,102,True
9,4,ArturBK,homoliak,exf4,e5f4,18,-53,1849356,2348,https://lichess.org/rnqWQ25o,20,False
9,5,ArturBK,homoliak,Nf3,g1f3,18,-50,2318452,2846,https://lichess.org/rnqWQ25o,0,True
9,6,ArturBK,homoliak,d5,d7d5,18,-42,665220,818,https://lichess.org/rnqWQ25o,8,False
9,7,ArturBK,homoliak,exd5,e4d5,18,-1,648953,763,https://lichess.org/rnqWQ25o,0,True
9,8,ArturBK,homoliak,Nf6,g8f6,18,-24,1154305,1483,https://lichess.org/rnqWQ25o,0,False
9,9,ArturBK,homoliak,d4,d2d4,18,-73,825885,1042,https://lichess.org/rnqWQ25o,49,True
9,10,ArturBK,homoliak,Nxd5,f6d5,18,-72,1704809,2168,https://lichess.org/rnqWQ25o,1,False
9,11,ArturBK,homoliak,c4,c2c4,18,-296,1051332,1246,https://lichess.org/rnqWQ25o,224,True
9,12,ArturBK,homoliak,Ne3,d5e3,18,-76,442823,514,https://lichess.org/rnqWQ25o,220,False
9,13,ArturBK,homoliak,Bxe3,c1e3,18,-128,1005466,1181,https://lichess.org/rnqWQ25o,52,True
9,14,ArturBK,homoliak,fxe3,f4e3,18,-103,799553,978,https://lichess.org/rnqWQ25o,25,False
9,15,ArturBK,homoliak,Qb3,d1b3,18,-87,1031532,1232,https://lichess.org/rnqWQ25o,0,True
9,16,ArturBK,homoliak,Be7,f8e7,18,-125,1064311,1298,https://lichess.org/rnqWQ25o,0,False
9,17,ArturBK,homoliak,Be2,f1e2,18,-145,1672277,2052,https://lichess.org/rnqWQ25o,20,True
9,18,ArturBK,homoliak,O-O,e8g8,18,-163,1435349,1634,https://lichess.org/rnqWQ25o,0,False
9,19,ArturBK,homoliak,O-O,e1g1,18,-120,1028581,1175,https://lichess.org/rnqWQ25o,0,True
9,20,ArturBK,homoliak,Re8,f8e8,18,-70,966079,1128,https://lichess.org/rnqWQ25o,50,False
9,21,ArturBK,homoliak,Qxe3,b3e3,18,-252,840414,894,https://lichess.org/rnqWQ25o,182,True
9,22,ArturBK,homoliak,Bg5,e7g5,18,485,284224,273,https://lichess.org/rnqWQ25o,737,False
9,23,ArturBK,homoliak,Qxg5,e3g5,18,445,701649,643,https://lichess.org/rnqWQ25o,40,True
9,24,ArturBK,homoliak,Qxg5,d8g5,18,558,585458,564,https://lichess.org/rnqWQ25o,113,False
9,25,ArturBK,homoliak,Nxg5,f3g5,18,572,881888,860,https://lichess.org/rnqWQ25o,0,True
9,26,ArturBK,homoliak,Rxe2,e8e2,18,610,709907,678,https://lichess.org/rnqWQ25o,38,False
9,27,ArturBK,homoliak,Rxf7,f1f7,18,-131,467089,501,https://lichess.org/rnqWQ25o,741,True
9,28,ArturBK,homoliak,Rxb2,e2b2,18,390,1250115,1313,https://lichess.org/rnqWQ25o,521,False
9,29,ArturBK,homoliak,Rxc7,f7c7,18,224,1749871,1871,https://lichess.org/rnqWQ25o,166,True
9,30,ArturBK,homoliak,Bf5,c8f5,18,257,958723,1065,https://lichess.org/rnqWQ25o,33,False
9,31,ArturBK,homoliak,Nc3,b1c3,18,240,1341412,1475,https://lichess.org/rnqWQ25o,17,True
9,32,ArturBK,homoliak,Nc6,b8c6,18,318,1519695,1696,https://lichess.org/rnqWQ25o,78,False
9,33,ArturBK,homoliak,Rf1,a1f1,18,151,698489,743,https://lichess.org/rnqWQ25o,167,True
9,34,ArturBK,homoliak,Nxd4,c6d4,18,163,1060335,1077,https://lichess.org/rnqWQ25o,12,False
9,35,ArturBK,homoliak,h3,h2h3,18,0,467467,542,https://lichess.org/rnqWQ25o,163,True
9,36,ArturBK,homoliak,Bg6,f5g6,18,232,953684,1006,https://lichess.org/rnqWQ25o,232,False
9,37,ArturBK,homoliak,Nd5,c3d5,18,208,1700617,1813,https://lichess.org/rnqWQ25o,24,True
9,38,ArturBK,homoliak,Nc6,d4c6,18,255,1227562,1291,https://lichess.org/rnqWQ25o,47,False
9,39,ArturBK,homoliak,Ne7+,d5e7,18,-63,374161,398,https://lichess.org/rnqWQ25o,318,True
9,40,ArturBK,homoliak,Nxe7,c6e7,18,-16,472245,516,https://lichess.org/rnqWQ25o,47,False
9,41,ArturBK,homoliak,Rxe7,c7e7,18,-25,983334,1054,https://lichess.org/rnqWQ25o,9,True
9,42,ArturBK,homoliak,Rxa2,b2a2,18,-6,1050308,1096,https://lichess.org/rnqWQ25o,19,False
9,43,ArturBK,homoliak,Rxb7,e7b7,18,-33,645046,706,https://lichess.org/rnqWQ25o,27,True
9,44,ArturBK,homoliak,a5,a7a5,18,0,336823,364,https://lichess.org/rnqWQ25o,33,False
9,45,ArturBK,homoliak,Rfb1,f1b1,18,-692,625812,447,https://lichess.org/rnqWQ25o,692,True
9,46,ArturBK,homoliak,h6,h7h6,18,773,1416107,972,https://lichess.org/rnqWQ25o,1465,False
9,47,ArturBK,homoliak,Rb8+,b7b8,18,794,1197455,742,https://lichess.org/rnqWQ25o,0,True
9,48,ArturBK,homoliak,Rxb8,a8b8,18,9998,507,2,https://lichess.org/rnqWQ25o,206,False
9,49,ArturBK,homoliak,Rxb8+,b1b8,18,9999,36,1,https://lichess.org/rnqWQ25o,0,True
10,1,NinjaRP,ArturBK,d4,d2d4,18,40,324370,376,https://lichess.org/mJMAkW9M,0,True
10,2,NinjaRP,ArturBK,c6,c7c6,18,40,814925,1025,https://lichess.org/mJMAkW9M,0,False
10,3,NinjaRP,ArturBK,c4,c2c4,18,43,800693,999,https://lichess.org/mJMAkW9M,0,True
10,4,NinjaRP,ArturBK,d5,d7d5,18,39,849148,1032,https://lichess.org/mJMAkW9M,0,False
10,5,NinjaRP,ArturBK,Nc3,b1c3,18,41,1009467,1322,https://lichess.org/mJMAkW9M,0,True
10,6,NinjaRP,ArturBK,Bf5,c8f5,18,82,1164627,1392,https://lichess.org/mJMAkW9M,41,False
10,7,NinjaRP,ArturBK,Bf4,c1f4,18,59,889596,1137,https://lichess.org/mJMAkW9M,23,True
10,8,NinjaRP,ArturBK,e6,e7e6,18,80,1072216,1358,https://lichess.org/mJMAkW9M,21,False
10,9,NinjaRP,ArturBK,e3,e2e3,18,42,1047323,1356,https://lichess.org/mJMAkW9M,38,True
10,10,NinjaRP,ArturBK,Nd7,b8d7,18,51,972661,1219,https://lichess.org/mJMAkW9M,9,False
10,11,NinjaRP,ArturBK,c5,c4c5,18,1,887435,1159,https://lichess.org/mJMAkW9M,50,True
10,12,NinjaRP,ArturBK,Ngf6,g8f6,18,0,737105,976,https://lichess.org/mJMAkW9M,0,False
10,13,NinjaRP,ArturBK,Nf3,g1f3,18,6,975826,1251,https://lichess.org/mJMAkW9M,0,True
10,14,NinjaRP,ArturBK,Be7,f8e7,18,12,596878,793,https://lichess.org/mJMAkW9M,6,False
10,15,NinjaRP,ArturBK,Be2,f1e2,18,0,227221,293,https://lichess.org/mJMAkW9M,12,True
10,16,NinjaRP,ArturBK,O-O,e8g8,18,19,653411,857,https://lichess.org/mJMAkW9M,19,False
10,17,NinjaRP,ArturBK,h3,h2h3,18,1,1028807,1195,https://lichess.org/mJMAkW9M,18,True
10,18,NinjaRP,ArturBK,a5,a7a5,18,34,977116,1167,https://lichess.org/mJMAkW9M,33,False
10,19,NinjaRP,ArturBK,a3,a2a3,18,11,1040741,1190,https://lichess.org/mJMAkW9M,23,True
10,20,NinjaRP,ArturBK,b6,b7b6,18,61,827108,927,https://lichess.org/mJMAkW9M,50,False
10,21,NinjaRP,ArturBK,b4,b2b4,18,51,831946,902,https://lichess.org/mJMAkW9M,10,True
10,22,NinjaRP,ArturBK,axb4,a5b4,18,69,436037,474,https://lichess.org/mJMAkW9M,18,False
10,23,NinjaRP,ArturBK,axb4,a3b4,18,65,746502,816,https://lichess.org/mJMAkW9M,4,True
10,24,NinjaRP,ArturBK,Rxa1,a8a1,18,122,848698,929,https://lichess.org/mJMAkW9M,57,False
10,25,NinjaRP,ArturBK,Qxa1,d1a1,18,113,924121,997,https://lichess.org/mJMAkW9M,9,True
10,26,NinjaRP,ArturBK,bxc5,b6c5,18,117,780129,868,https://lichess.org/mJMAkW9M,4,False
10,27,NinjaRP,ArturBK,bxc5,b4c5,18,97,754506,829,https://lichess.org/mJMAkW9M,20,True
10,28,NinjaRP,ArturBK,Qa8,d8a8,18,216,887131,915,https://lichess.org/mJMAkW9M,119,False
10,29,NinjaRP,ArturBK,Qb2,a1b2,18,32,722311,817,https://lichess.org/mJMAkW9M,184,True
10,30,NinjaRP,ArturBK,Ne4,f6e4,18,145,312347,355,https://lichess.org/mJMAkW9M,113,False
10,31,NinjaRP,ArturBK,O-O,e1g1,18,137,494771,552,https://lichess.org/mJMAkW9M,8,True
10,32,NinjaRP,ArturBK,Nxc3,e4c3,18,137,285324,320,https://lichess.org/mJMAkW9M,0,False
10,33,NinjaRP,ArturBK,Qxc3,b2c3,18,142,855700,957,https://lichess.org/mJMAkW9M,0,True
