15,11,18,131,1545797,1850
16,11,18,36,683609,809
16,10,18,-36,712460,818
16,13,18,56,870397,1093
16,18,18,-75,545030,676
16,12,18,-61,1043683,1244
16,14,18,-52,993333,1180
16,20,18,-59,499127,597
16,17,18,167,799251,908
16,16,18,-109,988905,1208
16,22,18,52,590173,696
16,15,18,96,1216853,1463
16,24,18,-37,830983,984
16,19,18,75,1147215,1398
16,21,18,94,1089510,1353
16,27,18,495,981111,1008
16,37,18,867,345653,265
16,25,18,228,1320057,1470
16,23,18,122,1274051,1541
16,26,18,-123,1384187,1602
16,40,18,-405,197965,204
16,42,18,-378,208169,205
16,41,18,370,349829,351
16,28,18,-236,1289800,1485
16,29,18,203,1273326,1443
16,39,18,827,1035202,625
16,31,18,218,1252173,1451
16,45,18,363,240345,236
16,43,18,396,354102,351
16,44,18,-361,350849,348
16,33,18,308,1265804,1433
16,34,18,-281,1567357,1759
16,52,18,-349,497907,502
16,30,18,-212,1782085,2026
16,53,18,534,503470,511
16,48,18,-418,787379,784
16,46,18,-404,895239,940
16,47,18,386,902716,986
16,50,18,-337,808093,895
16,36,18,-235,1747788,1930
16,54,18,-369,868002,857
16,35,18,307,1919783,2216
16,38,18,-189,1561450,1810
16,61,18,641,271196,258
16,59,18,463,420686,429
16,60,18,-379,458326,423
16,32,18,-241,2392930,2725
16,58,18,-315,729149,718
16,56,18,-316,826485,829
16,55,18,387,922476,915
16,51,18,412,1331810,1378
16,66,18,338,379153,361
16,57,18,584,1021065,956
16,74,18,6909,1022593,262
17,2,18,50,211206,212
17,1,18,-33,207156,251
16,67,18,-338,637516,615
16,68,18,305,648017,634
16,49,18,385,1697844,1838
16,65,18,465,780672,764
16,72,18,1169,1984081,616
16,62,18,-548,1542048,1388
17,3,18,-50,586663,700
16,63,18,668,1493879,1418
16,69,18,-352,1250270,1189
16,64,18,-473,1833366,1657
17,14,18,271,324102,383
17,13,18,-153,394246,484
17,6,18,47,1031361,1256
17,4,18,114,1086710,1334
17,16,18,730,334035,249
17,9,18,-34,1050603,1311
17,15,18,-37,522223,587
17,19,18,-121,256583,302
17,12,18,268,914623,1039
17,7,18,-41,1271071,1611
16,70,18,1022,5177471,2161
17,17,18,-122,513269,624
17,8,18,84,1375320,1680
17,5,18,-22,1417983,1795
17,11,18,-107,1176545,1489
17,18,18,96,644308,790
17,21,18,-79,617904,723
17,20,18,113,802983,947
17,29,18,-241,494324,528
17,23,18,-20,730861,846
17,10,18,113,1859083,2252
17,27,18,-219,838986,1002
17,26,18,225,911353,1070
16,73,18,-9990,10023513,3208
17,35,18,-411,450908,476
17,24,18,207,1255006,1405
17,37,18,-527,341100,379
16,71,18,-1105,9650234,3650
17,31,18,-344,1038802,1189
17,33,18,-405,866188,977
17,25,18,-230,1484573,1808
17,28,18,294,1524234,1801
17,38,18,527,751177,822
17,44,18,316,475715,480
17,40,18,550,775022,816
17,30,18,400,1524441,1779
17,39,18,-567,901539,976
17,22,18,87,1979412,2436
17,36,18,575,1491241,1614
17,54,18,9998,737,2
17,42,18,631,1065845,1041
17,48,18,728,659338,602
17,34,18,648,1819314,1942
17,41,18,-443,1208662,1283
17,50,18,621,693340,721
17,52,18,872,832433,728
17,46,18,577,1161450,1101
17,43,18,-242,1260747,1386
17,45,18,-232,1141438,1343
17,32,18,407,2083422,2468
17,58,18,738,671306,569
17,64,18,646,457543,374
17,63,18,-274,586805,609
17,57,18,-750,1225063,1045
17,67,18,-619,514104,380
17,47,18,-610,1969119,1856
17,55,18,-800,1575047,1346
17,66,18,646,947233,734
17,68,18,669,500869,379
17,60,18,722,1307233,1134
17,61,18,-730,1368895,1144
17,62,18,700,1226272,1130
17,51,18,-608,1917916,2034
17,56,18,829,1944813,1781
17,69,18,-531,888795,803
17,65,18,-655,1994382,1626
17,77,18,-573,649077,553
17,71,18,-316,886069,897
17,53,18,-849,2931876,2452
17,78,18,572,746398,614
17,74,18,425,1017940,1027
17,80,18,547,814525,670
17,49,18,-539,3054117,3137
17,84,18,128,512948,530
17,59,18,-726,3229139,2623
17,72,18,294,1493212,1553
17,79,18,-254,1100381,1115
17,76,18,605,1706284,1400
17,75,18,-443,1516222,1566
17,70,18,530,1911035,1881
17,73,18,-288,1689939,1761
17,88,18,732,948555,626
17,85,18,-128,1093484,1082
17,90,18,290,721088,672
17,83,18,-118,1333109,1347
17,89,18,-13,965682,937
17,81,18,-560,1825474,1646
17,86,18,694,2288905,1382
17,82,18,1092,3210066,1779
17,91,18,-300,1298920,1204
17,100,18,251,1002623,946
17,104,18,123,735162,698
17,102,18,291,1054327,949
17,101,18,-7,1133775,1128
17,105,18,-282,1034179,890
17,99,18,-269,1685199,1558
17,87,18,-727,4158794,2516
17,98,18,820,3488506,1950
17,92,18,710,4019908,2631
17,110,18,444,836816,677
17,111,18,-430,796910,630
17,112,18,768,1234422,852
17,106,18,651,2218449,1497
17,103,18,-7,1893625,2126
17,109,18,-437,1550247,1192
17,96,18,841,6018822,3368
17,120,18,2147,1492378,613
17,118,18,1092,1585280,683
17,119,18,-833,2534235,1083
17,117,18,-777,1763797,1257
17,124,18,6140,603776,270
17,126,18,5810,442519,176
17,116,18,1035,3530898,1833
17,127,18,-5467,36343,17
18,2,18,85,501203,599
18,3,18,-78,163247,170
18,4,18,84,93719,103
17,108,18,674,5816789,3781
17,94,18,807,10257775,5580
18,1,18,-31,932305,1132
17,121,18,-826,5171064,2180
17,123,18,-5496,5020991,2199
18,5,18,-90,462510,609
17,122,18,4689,6010399,2422
18,6,18,142,679286,819
18,9,18,-125,578438,698
18,10,18,263,460330,573
17,107,18,-684,7327761,4848
17,115,18,-1434,8420992,4018
18,12,18,951,869948,727
18,8,18,127,934884,1160
17,114,18,855,6452998,4315
18,7,18,-114,1078888,1297
18,11,18,-164,751827,896
17,113,18,-753,6698368,4639
17,95,18,-872,13070334,7207
18,19,18,-144,537320,605
18,23,18,-87,459207,505
18,21,18,-148,763977,901
18,22,18,195,806723,924
18,13,18,-946,1845200,1624
18,24,18,74,660152,750
18,20,18,158,1047623,1285
18,18,18,1164,1943475,1553
18,30,18,78,318199,328
18,26,18,90,931731,984
17,125,18,-1400,9957143,4387
18,27,18,-38,775381,816
18,15,18,-928,2734095,2240
18,25,18,-59,1085383,1274
18,16,18,1015,2950684,2258
18,28,18,107,830800,908
18,33,18,-127,586617,634
18,37,18,57,392190,435
18,36,18,-62,459784,502
17,93,18,-892,17654785,9186
18,32,18,260,911674,979
18,35,18,47,692502,776
18,34,18,110,909898,983
18,43,18,69,315124,352
18,38,18,-57,671270,786
18,39,18,89,699654,824
18,40,18,-59,739630,842
18,29,18,-74,1526145,1728
18,31,18,-87,1334721,1485
17,97,18,-1263,21485021,9445
18,14,18,982,4105679,3515
18,48,18,-115,476018,484
18,41,18,51,946056,1099
18,42,18,-27,900952,1029
18,50,18,104,567964,633
18,44,18,-101,1158277,1301
18,46,18,-121,990605,1106
18,47,18,100,883472,1002
18,58,18,-147,345386,360
18,49,18,248,1175672,1284
18,45,18,100,1312622,1532
19,2,18,58,369852,460
18,51,18,358,1256189,1347
18,53,18,405,1212458,1299
18,59,18,151,746593,810
18,55,18,584,1054117,1050
18,54,18,-405,1102842,1241
19,1,18,-47,560930,675
18,57,18,509,931856,1040
19,3,18,2,750234,945
18,56,18,-360,1372107,1513
19,8,18,399,674874,788
19,10,18,399,677819,790
19,4,18,4,1167435,1496
19,11,18,-396,928134,1064
19,5,18,-14,1113404,1384
19,7,18,29,1002083,1233
19,6,18,25,1142698,1375
19,16,18,462,699314,778
19,13,18,-375,1003926,1180
18,17,18,-1032,7579151,5800
19,22,18,402,400673,383
19,25,18,-159,327493,327
19,9,18,-399,1434833,1698
19,21,18,-307,564451,554
19,23,18,-351,480222,490
19,24,18,366,558669,557
19,26,18,181,442229,469
19,18,18,540,1268931,1351
19,19,18,-533,1058451,1145
19,12,18,426,1784895,2134
19,36,18,9999,550,1
19,37,0,-10000,0,0
19,14,18,483,1819205,2166
19,34,18,-25,204342,220
19,20,18,631,1345646,1341
19,35,18,63,290960,321
19,17,18,-517,1653456,1779
19,15,18,-473,2192137,2524
19,31,18,553,1511007,1261
19,29,18,517,1639705,1482
19,33,18,384,1302730,1250
18,52,18,-348,4247679,4742
19,27,18,401,2688963,2456
19,32,18,-384,3563713,3260
19,28,18,-386,3787909,3658
19,30,18,-523,4349077,4121
